year,auc,accuracy,precision,recall,true_positives,false_positives,false_negatives,NDCG_at_k,precision_JAR,sensitivity
2003.0,0.7697412288443058,0.9884634676475506,0.5,0.014492753623188406,1.0,1.0,68.0,0.10494254781944393,0.0847457627118644,0.07246376811594203
2004.0,0.7596535292598765,0.9897202561509942,0.2857142857142857,0.034482758620689655,2.0,5.0,56.0,0.1126910101135834,0.1016949152542373,0.10344827586206896
2005.0,0.7415415759520263,0.9921541872761385,0.3333333333333333,0.022222222222222223,1.0,2.0,44.0,0.09312579296301453,0.08620689655172414,0.1111111111111111
2006.0,0.6476956802063185,0.95937711577522,0.018604651162790697,0.12121212121212122,4.0,211.0,29.0,0.0,0.0,0.0
2007.0,0.6535685737124586,0.9800613496932515,0.03225806451612903,0.1,3.0,90.0,27.0,0.025147999315760103,0.034482758620689655,0.06666666666666667
2008.0,0.681897050318103,0.9932287954383464,0.125,0.07692307692307693,2.0,14.0,24.0,0.03915024418861926,0.03571428571428571,0.07692307692307693
