year,auc,accuracy,precision,recall,true_positives,false_positives,false_negatives,NDCG_at_k,precision_JAR,sensitivity
2003.0,0.8073238414622188,0.9886306637686005,1.0,0.014492753623188406,1.0,0.0,68.0,0.1425156617245782,0.1016949152542373,0.08695652173913043
2004.0,0.8275891410999742,0.9902258173238961,0.5,0.017241379310344827,1.0,1.0,57.0,0.14584067461427322,0.1016949152542373,0.10344827586206896
2005.0,0.7899354493716818,0.9918130649837967,0.2,0.022222222222222223,1.0,4.0,44.0,0.08841345329497573,0.06896551724137931,0.08888888888888889
2006.0,0.7893384912959381,0.9581922816519973,0.022321428571428572,0.15151515151515152,5.0,219.0,28.0,0.0,0.0,0.0
2007.0,0.7885291766586731,0.9863667348329925,0.037037037037037035,0.06666666666666667,2.0,52.0,28.0,0.026642990906296033,0.034482758620689655,0.06666666666666667
2008.0,0.7361466853948057,0.9955452601568069,1.0,0.038461538461538464,1.0,0.0,25.0,0.10035987137230921,0.05357142857142857,0.11538461538461539
