year,auc,accuracy,precision,recall,true_positives,false_positives,false_negatives,NDCG_at_k,precision_JAR,sensitivity
2003.0,0.708451001157067,0.9871258986791507,0.16666666666666666,0.028985507246376812,2.0,10.0,67.0,0.05205999851061258,0.05084745762711865,0.043478260869565216
2004.0,0.7259336635290251,0.9898887765419616,0.25,0.017241379310344827,1.0,3.0,57.0,0.029808513244925023,0.01694915254237288,0.017241379310344827
2005.0,0.6912646575761048,0.9918130649837967,0.2,0.022222222222222223,1.0,4.0,44.0,0.02709278635527912,0.017241379310344827,0.022222222222222223
2006.0,0.7288459058671825,0.9766418415707515,0.043478260869565216,0.15151515151515152,5.0,110.0,28.0,0.013970626118529521,0.01694915254237288,0.030303030303030304
2007.0,0.7194701381751742,0.9938650306748467,0.125,0.03333333333333333,1.0,7.0,29.0,0.02209321568698976,0.017241379310344827,0.03333333333333333
2008.0,0.6720028092208543,0.9932287954383464,0.07142857142857142,0.038461538461538464,1.0,13.0,25.0,0.0183638933029722,0.017857142857142856,0.038461538461538464
