year,auc,accuracy,precision,recall,true_positives,false_positives,false_negatives,NDCG_at_k,precision_JAR,sensitivity
2003.0,0.4932022317663901,0.9844507607423508,0.038461538461538464,0.014492753623188406,1.0,25.0,68.0,0.01455622753192826,0.01694915254237288,0.014492753623188406
2004.0,0.5005105513955072,0.016683518705763397,0.009842185643984388,1.0,58.0,5835.0,0.0,0.0,0.0,0.0
2005.0,0.46879798327031047,0.9807265904826881,0.014285714285714285,0.022222222222222223,1.0,69.0,44.0,0.0,0.0,0.0
2006.0,0.5008510638297872,0.01117129316181449,0.005617021276595744,1.0,33.0,5842.0,0.0,0.0,0.0,0.0
2007.0,0.5,0.029822767552828904,0.005242005940940066,1.0,30.0,5693.0,0.0,0.0,0.0,0.0
2008.0,0.5174061527444986,0.9873485388453315,0.02127659574468085,0.038461538461538464,1.0,46.0,25.0,0.013305174087316329,0.017857142857142856,0.038461538461538464
