year,auc,accuracy,precision,recall,true_positives,false_positives,false_negatives,NDCG_at_k,precision_JAR,sensitivity
2003.0,0.5064128963934812,0.9874602909212506,0.125,0.014492753623188406,1.0,7.0,68.0,0.02183434129789239,0.01694915254237288,0.014492753623188406
2004.0,0.5085825450106805,0.9770812268284462,0.03571428571428571,0.05172413793103448,3.0,81.0,55.0,0.024487408269484912,0.03389830508474576,0.034482758620689655
2005.0,0.47837935907719337,0.007845812723861504,0.007676560900716479,1.0,45.0,5817.0,0.0,0.0,0.0,0.0
2006.0,0.5160232108317214,0.9879823967501693,0.025,0.030303030303030304,1.0,39.0,32.0,0.012918815218322341,0.01694915254237288,0.030303030303030304
2007.0,0.5016272696128812,0.020790729379686436,0.005193905817174515,1.0,30.0,5746.0,0.0,0.0,0.0,0.0
2008.0,0.5049230218403151,0.038310762651461154,0.004794394246726904,1.0,26.0,5397.0,0.0,0.0,0.0,0.0
